"","gene","coefficientValue","q_val","pval","cellType","Effect_Magnitude","Effect_Direction"
"51182","ALOX5",0.013114917758212,0.0785777858589089,0.00682184365215362,"Ventricular_Cardiomyocytes",0.013114917758212,"Positive"
"51183","MYH9",0.0131130039838019,0.0645161507350147,0.00468568964713722,"Ventricular_Cardiomyocytes",0.0131130039838019,"Positive"
"51185","AC099489.1",0.0131033498911174,0.0757709839312036,0.00644418187818529,"Ventricular_Cardiomyocytes",0.0131033498911174,"Positive"
"51186","PTH2R",0.0131009474840656,0.00938880671099027,0.000175774420311991,"Ventricular_Cardiomyocytes",0.0131009474840656,"Positive"
"51187","GABRA3",0.0130492214837676,0.0152809871672916,0.000424814066395235,"Ventricular_Cardiomyocytes",0.0130492214837676,"Positive"
"51189","C3orf67",0.0130430239677358,0.0248779597741003,0.000903353293782637,"Ventricular_Cardiomyocytes",0.0130430239677358,"Positive"
"51190","MALRD1",0.0130120112219347,0.0998561014520784,0.0104083808952878,"Ventricular_Cardiomyocytes",0.0130120112219347,"Positive"
"51191","CLVS1",0.012996420207654,0.00309283446221467,2.82782670265187e-05,"Ventricular_Cardiomyocytes",0.012996420207654,"Positive"
"51192","DMC1",0.0129878855904245,0.0069728356101538,0.000100184419686118,"Ventricular_Cardiomyocytes",0.0129878855904245,"Positive"
"51195","PCDH11Y",0.012955149271652,0.0274203280774781,0.00108598036488441,"Ventricular_Cardiomyocytes",0.012955149271652,"Positive"
"51196","SLC22A10",0.012952522328,0.0123220890479661,0.000280047478362867,"Ventricular_Cardiomyocytes",0.012952522328,"Positive"
"51197","FZD7",0.0129481307568945,0.00168636491175731,8.03741704592594e-06,"Ventricular_Cardiomyocytes",0.0129481307568945,"Positive"
"51198","THSD7B",0.0129122317629466,0.0105301755340368,0.000211861168953636,"Ventricular_Cardiomyocytes",0.0129122317629466,"Positive"
"51200","PEX11G",0.0128814234900846,0.0201057506072275,0.00063727736163626,"Ventricular_Cardiomyocytes",0.0128814234900846,"Positive"
"51201","CALD1",0.012868318321991,0.0144975174334552,0.000379985436038838,"Ventricular_Cardiomyocytes",0.012868318321991,"Positive"
"51202","ANKRD37",0.0128444771877885,0.0335693607593119,0.00153649807836097,"Ventricular_Cardiomyocytes",0.0128444771877885,"Positive"
"51204","DNAJC12",0.01283802749558,0.00734101421790902,0.00011034020584644,"Ventricular_Cardiomyocytes",0.01283802749558,"Positive"
"51205","STC2",0.0128268797534355,0.0400789543027166,0.00212888907389909,"Ventricular_Cardiomyocytes",0.0128268797534355,"Positive"
"51206","HTR2C",0.0128185739804632,0.0334874733720171,0.00151924186928082,"Ventricular_Cardiomyocytes",0.0128185739804632,"Positive"
"51208","MSMO1",-0.0127983850154357,0.0689291402045444,0.00535406414138739,"Ventricular_Cardiomyocytes",0.0127983850154357,"Negative"
"51210","WDR66",0.0126844169436053,0.0858551360580147,0.00791683994556733,"Ventricular_Cardiomyocytes",0.0126844169436053,"Positive"
"51211","DACH2",0.0126807992761262,0.0314846404343587,0.00137080461661262,"Ventricular_Cardiomyocytes",0.0126807992761262,"Positive"
"51215","PES1",0.0126452841445083,0.0436142134076098,0.00245936565490373,"Ventricular_Cardiomyocytes",0.0126452841445083,"Positive"
"51218","PCSK6",0.0126213050683351,0.0273658746551645,0.00106535989033182,"Ventricular_Cardiomyocytes",0.0126213050683351,"Positive"
"51219","JUN",0.0125991508293547,0.0890642687214442,0.00847677165730917,"Ventricular_Cardiomyocytes",0.0125991508293547,"Positive"
"51220","SLC35F3",0.0125952027655517,0.0408578264612045,0.00219927705886768,"Ventricular_Cardiomyocytes",0.0125952027655517,"Positive"
"51221","DMKN",-0.0125876122432987,0.0879347605507736,0.0083003553149633,"Ventricular_Cardiomyocytes",0.0125876122432987,"Negative"
"51223","OLFM2",0.0125775118136192,0.0856285824273034,0.00785897996154456,"Ventricular_Cardiomyocytes",0.0125775118136192,"Positive"
"51224","COPE",0.0125568457139668,0.00734101421790902,0.000111227488150137,"Ventricular_Cardiomyocytes",0.0125568457139668,"Positive"
"51228","PCDH11X",0.0125040806267118,0.0613981695735189,0.00433242215585021,"Ventricular_Cardiomyocytes",0.0125040806267118,"Positive"
"51229","NRAP",0.012491550140254,0.0701627517034134,0.00553530590763606,"Ventricular_Cardiomyocytes",0.012491550140254,"Positive"
"51231","TANGO2",0.0123985530216449,0.0324391289419975,0.00145190807002671,"Ventricular_Cardiomyocytes",0.0123985530216449,"Positive"
"51233","CTNND2",-0.0123794462548053,0.0275206835494173,0.00109756818753336,"Ventricular_Cardiomyocytes",0.0123794462548053,"Negative"
"51235","PRRG1",-0.0123218131668453,0.0884250519678583,0.00838628938240854,"Ventricular_Cardiomyocytes",0.0123218131668453,"Negative"
"51239","SLC2A13",0.0122830030978137,0.0697375928325207,0.00545158372951433,"Ventricular_Cardiomyocytes",0.0122830030978137,"Positive"
"51243","CD96",0.012210885976847,0.0463933519183543,0.00272611540042154,"Ventricular_Cardiomyocytes",0.012210885976847,"Positive"
"51250","ANO3",0.0121324329348605,0.0263028503491612,0.000989448915955907,"Ventricular_Cardiomyocytes",0.0121324329348605,"Positive"
"51251","LMO4",-0.0121162229278801,0.0705828596866394,0.00559303398770828,"Ventricular_Cardiomyocytes",0.0121162229278801,"Negative"
"51253","TEX14",0.0121027858465087,0.0416629931858492,0.00227805799494403,"Ventricular_Cardiomyocytes",0.0121027858465087,"Positive"
"51258","HEPH",-0.0120651281569242,0.0152809871672916,0.000425802498566118,"Ventricular_Cardiomyocytes",0.0120651281569242,"Negative"
"51260","MYPN",0.0120303604593805,0.0613981695735189,0.00432924090194493,"Ventricular_Cardiomyocytes",0.0120303604593805,"Positive"
"51262","RYR3",0.0120221400198273,0.0471806350270344,0.00279369834712499,"Ventricular_Cardiomyocytes",0.0120221400198273,"Positive"
"51267","GPAT3",0.0119830867373672,0.0562236656618465,0.00371593192592664,"Ventricular_Cardiomyocytes",0.0119830867373672,"Positive"
"51271","GATM",0.0119619613114485,0.0595975409809049,0.00410287698257548,"Ventricular_Cardiomyocytes",0.0119619613114485,"Positive"
"51272","COCH",0.011960919266893,0.0408578264612045,0.00220939657196168,"Ventricular_Cardiomyocytes",0.011960919266893,"Positive"
"51275","LRRC9",0.0119400284950278,0.0165487071564618,0.000478419607797399,"Ventricular_Cardiomyocytes",0.0119400284950278,"Positive"
"51276","PLEKHH3",-0.0119342350048738,0.0483606742897961,0.00291410541697483,"Ventricular_Cardiomyocytes",0.0119342350048738,"Negative"
"51278","C12orf75",0.0119220813320401,0.022795226386431,0.000772147602257198,"Ventricular_Cardiomyocytes",0.0119220813320401,"Positive"
"51281","LMOD2",0.0119036164046859,0.0826349402246116,0.00738223289750361,"Ventricular_Cardiomyocytes",0.0119036164046859,"Positive"
"51287","CUBN",0.011760131648335,0.0547773190367881,0.00359602520107075,"Ventricular_Cardiomyocytes",0.011760131648335,"Positive"
"51288","HPSE2",0.0117549797375265,0.0526519308471082,0.00335149437906967,"Ventricular_Cardiomyocytes",0.0117549797375265,"Positive"
"51289","ZNF143",-0.0117526950955079,0.000480251117032335,4.60010648498405e-07,"Ventricular_Cardiomyocytes",0.0117526950955079,"Negative"
"51298","COL28A1",0.0116522990605323,0.0146737896182352,0.000390994394216299,"Ventricular_Cardiomyocytes",0.0116522990605323,"Positive"
"51299","DNAH6",0.0116351150081291,0.0461560323013482,0.00269685629346958,"Ventricular_Cardiomyocytes",0.0116351150081291,"Positive"
"51301","KIF7",-0.0116065238063794,0.0557777880526438,0.00367674900347016,"Ventricular_Cardiomyocytes",0.0116065238063794,"Negative"
"51305","MYBL1",0.0115697106414392,0.0739097531458845,0.00605270666506299,"Ventricular_Cardiomyocytes",0.0115697106414392,"Positive"
"51306","FAM118A",-0.0115653346816253,0.0545481957026241,0.00356719740270556,"Ventricular_Cardiomyocytes",0.0115653346816253,"Negative"
"51315","KCNB2",0.0114802238837594,0.0265136515539236,0.00101584871854113,"Ventricular_Cardiomyocytes",0.0114802238837594,"Positive"
"51316","DYRK3",0.0114391947420096,0.065812090079559,0.00486541836272602,"Ventricular_Cardiomyocytes",0.0114391947420096,"Positive"
"51321","ANKRD13D",-0.011397606835912,0.0266219819049411,0.00102695384743024,"Ventricular_Cardiomyocytes",0.011397606835912,"Negative"
"51326","ABHD2",0.0113514331227722,0.0582232890054123,0.00392414016807638,"Ventricular_Cardiomyocytes",0.0113514331227722,"Positive"
"51333","TPTE",0.0112662746445214,0.0502046010558153,0.00309198647021758,"Ventricular_Cardiomyocytes",0.0112662746445214,"Positive"
"51334","PRR11",0.0112637890909034,0.0629906030620891,0.00453615715189374,"Ventricular_Cardiomyocytes",0.0112637890909034,"Positive"
"51336","PCYT2",-0.0112530311138639,0.0925990132401718,0.00910171280245066,"Ventricular_Cardiomyocytes",0.0112530311138639,"Negative"
"51338","GPR158",0.0112521948989425,0.018347239406962,0.000549029606178686,"Ventricular_Cardiomyocytes",0.0112521948989425,"Positive"
"51340","PHKG1",0.0112275012784781,0.0870524088202213,0.00814884530492319,"Ventricular_Cardiomyocytes",0.0112275012784781,"Positive"
"51344","PYGO1",-0.0111956576093551,0.0183964674610875,0.000554543778005079,"Ventricular_Cardiomyocytes",0.0111956576093551,"Negative"
"51357","LINGO2",0.011087216921762,0.0595975409809049,0.00411011295426147,"Ventricular_Cardiomyocytes",0.011087216921762,"Positive"
"51359","PRR26",0.0110856608684186,0.0163865672453435,0.00046945146497022,"Ventricular_Cardiomyocytes",0.0110856608684186,"Positive"
"51367","IL1RAPL2",0.0109608993612158,0.0713044953653046,0.00574956136435668,"Ventricular_Cardiomyocytes",0.0109608993612158,"Positive"
"51372","SNED1",0.0109192380357256,0.0860685458570312,0.00796681158533822,"Ventricular_Cardiomyocytes",0.0109192380357256,"Positive"
"51376","MAL",0.0109076860294645,0.0855121014974858,0.00782755299911422,"Ventricular_Cardiomyocytes",0.0109076860294645,"Positive"
"51378","TMC6",-0.0109035816943531,0.0244179109517186,0.000870443993187179,"Ventricular_Cardiomyocytes",0.0109035816943531,"Negative"
"51379","LRRK2",0.010898133457917,0.0618862957990417,0.00439735435144706,"Ventricular_Cardiomyocytes",0.010898133457917,"Positive"
"51385","GHRL",-0.0108508635938847,0.0685759914012328,0.00528472243034578,"Ventricular_Cardiomyocytes",0.0108508635938847,"Negative"
"51393","CFAP52",0.0107578325058277,0.0757709839312036,0.00645105190802597,"Ventricular_Cardiomyocytes",0.0107578325058277,"Positive"
"51398","SHBG",0.0107463998133993,0.0105301755340368,0.000208534347096085,"Ventricular_Cardiomyocytes",0.0107463998133993,"Positive"
"51399","MR1",0.0107442195101772,0.0843760174940475,0.00764850524306021,"Ventricular_Cardiomyocytes",0.0107442195101772,"Positive"
"51402","RSPH9",0.0107045060850412,0.0525057214186173,0.00332847136823001,"Ventricular_Cardiomyocytes",0.0107045060850412,"Positive"
"51411","CDS1",-0.0106311022715837,0.0110086307575826,0.000227189610723361,"Ventricular_Cardiomyocytes",0.0106311022715837,"Negative"
"51412","DEUP1",0.0106243610741884,0.0381608310839142,0.00195722130864032,"Ventricular_Cardiomyocytes",0.0106243610741884,"Positive"
"51414","CFAP58",0.0106218778774517,0.026398123792092,0.00100169247493763,"Ventricular_Cardiomyocytes",0.0106218778774517,"Positive"
"51421","CGNL1",-0.0105550263683738,0.0930578137667294,0.00918909446285886,"Ventricular_Cardiomyocytes",0.0105550263683738,"Negative"
"51423","RXFP1",0.0105466677154071,0.0325842614804094,0.00146975334786242,"Ventricular_Cardiomyocytes",0.0105466677154071,"Positive"
"51425","DNAH9",0.0105393834121414,0.037330203979573,0.00185935881890594,"Ventricular_Cardiomyocytes",0.0105393834121414,"Positive"
"51426","RNF31",-0.0105359488367068,0.0408578264612045,0.00219763985572052,"Ventricular_Cardiomyocytes",0.0105359488367068,"Negative"
"51427","ADGRV1",0.0105286247186746,0.0987346819449424,0.0100935664057264,"Ventricular_Cardiomyocytes",0.0105286247186746,"Positive"
"51429","PLCH1",0.0105155221429309,0.0952752009246774,0.00956568326943165,"Ventricular_Cardiomyocytes",0.0105155221429309,"Positive"
"51431","ANGPTL1",0.0104881356130662,0.0758838644486419,0.00648224233926486,"Ventricular_Cardiomyocytes",0.0104881356130662,"Positive"
"51432","NAV1",-0.0104844002472485,0.077647779509059,0.00671053555213503,"Ventricular_Cardiomyocytes",0.0104844002472485,"Negative"
"51438","UTP11",0.0104569416721162,0.00168636491175731,8.0764603053511e-06,"Ventricular_Cardiomyocytes",0.0104569416721162,"Positive"
"51441","SACS",0.0104454581723761,0.0111346340767508,0.000232731646588704,"Ventricular_Cardiomyocytes",0.0104454581723761,"Positive"
"51445","FAM171A1",-0.0104132958825278,0.0604218486668948,0.00420911519797247,"Ventricular_Cardiomyocytes",0.0104132958825278,"Negative"
"51447","MDFIC",-0.0103900666611065,0.0164668298820731,0.000473184766726238,"Ventricular_Cardiomyocytes",0.0103900666611065,"Negative"
"51448","ARHGEF40",-0.0103768304898241,0.00284681307591749,2.45414920337715e-05,"Ventricular_Cardiomyocytes",0.0103768304898241,"Negative"
"51449","SAMD4A",0.0103546580158449,0.0105301755340368,0.000212354463466089,"Ventricular_Cardiomyocytes",0.0103546580158449,"Positive"
"51451","PAOX",-0.0103291161666331,0.0335693607593119,0.00153757260182846,"Ventricular_Cardiomyocytes",0.0103291161666331,"Negative"
"51457","PSG8",0.0102969888740947,0.0701009114623642,0.00551090289778221,"Ventricular_Cardiomyocytes",0.0102969888740947,"Positive"
"51461","TAFA1",0.0102814868154039,0.0496004538583398,0.00302768357320587,"Ventricular_Cardiomyocytes",0.0102814868154039,"Positive"
"51464","H2BC15",0.0102222230177799,0.0275206835494173,0.00109638368826953,"Ventricular_Cardiomyocytes",0.0102222230177799,"Positive"
"51466","ITGA3",-0.0102160726700066,0.0796095492795977,0.00697005024655845,"Ventricular_Cardiomyocytes",0.0102160726700066,"Negative"
"51467","NELL1",0.0102107866619157,0.0879347605507736,0.00828412257349882,"Ventricular_Cardiomyocytes",0.0102107866619157,"Positive"
"51472","VSNL1",-0.0101875958642531,0.0916016176182824,0.00893363041905924,"Ventricular_Cardiomyocytes",0.0101875958642531,"Negative"
"51473","COL4A2",0.0101848539301571,0.0850112046292613,0.00776530421944402,"Ventricular_Cardiomyocytes",0.0101848539301571,"Positive"
"51474","ASIP",0.0101384307606898,0.0896450990906064,0.00860230748849253,"Ventricular_Cardiomyocytes",0.0101384307606898,"Positive"
"51481","C12orf40",0.0101068662555633,0.056271438632561,0.00373896436745193,"Ventricular_Cardiomyocytes",0.0101068662555633,"Positive"
"51485","EHMT2",-0.0100792609209273,0.0557883333997784,0.00368230204780843,"Ventricular_Cardiomyocytes",0.0100792609209273,"Negative"
"51487","CPT1A",-0.0100527381686238,0.0286699593228543,0.00117973502124566,"Ventricular_Cardiomyocytes",0.0100527381686238,"Negative"
"51492","MFSD9",-0.0100376531389302,0.0111328649531792,0.000231692330530288,"Ventricular_Cardiomyocytes",0.0100376531389302,"Negative"
"51493","GABRE",-0.0100225697299505,0.0896870385440704,0.0086141417201419,"Ventricular_Cardiomyocytes",0.0100225697299505,"Negative"
"51499","SARNP",0.0100090248239837,0.056271438632561,0.00374051634698636,"Ventricular_Cardiomyocytes",0.0100090248239837,"Positive"
"51508","PRR16",-0.00998265450197995,0.0116785434040059,0.000257445483213557,"Ventricular_Cardiomyocytes",0.00998265450197995,"Negative"
"51509","DNAJB5",0.00998105343684002,0.09007254264134,0.00869038464355666,"Ventricular_Cardiomyocytes",0.00998105343684002,"Positive"
"51510","PLEKHG3",-0.00995813840731921,0.0925990132401718,0.00910744274859412,"Ventricular_Cardiomyocytes",0.00995813840731921,"Negative"
"51511","SLC18B1",-0.00995670756750955,0.0273658746551645,0.00107425057829303,"Ventricular_Cardiomyocytes",0.00995670756750955,"Negative"
"51512","TEX11",0.00995566781230659,0.0404075118414747,0.00215337837399708,"Ventricular_Cardiomyocytes",0.00995566781230659,"Positive"
"51516","NRP1",-0.00992801600772026,0.024633149617819,0.000891784246766308,"Ventricular_Cardiomyocytes",0.00992801600772026,"Negative"
"51523","GLI3",0.00990058412212008,0.0996801460971688,0.0102856995058468,"Ventricular_Cardiomyocytes",0.00990058412212008,"Positive"
"51526","RPGRIP1",0.00987221140949136,0.0879434808004816,0.00832415217956492,"Ventricular_Cardiomyocytes",0.00987221140949136,"Positive"
"51527","SINHCAF",-0.0098683010811336,0.0318435531848399,0.00139752271030645,"Ventricular_Cardiomyocytes",0.0098683010811336,"Negative"
"51545","GLCE",-0.00970195619606284,0.00291173416573838,2.56082506739443e-05,"Ventricular_Cardiomyocytes",0.00970195619606284,"Negative"
"51547","N4BP2",-0.00969538954060698,4.92673260577983e-05,1.71603364882613e-08,"Ventricular_Cardiomyocytes",0.00969538954060698,"Negative"
"51549","ERO1A",0.00967853509411885,0.0595975409809049,0.00411017524006241,"Ventricular_Cardiomyocytes",0.00967853509411885,"Positive"
"51561","IL6R",0.00954240085929919,0.0571907835893314,0.00384147766732429,"Ventricular_Cardiomyocytes",0.00954240085929919,"Positive"
"51565","DENND3",-0.00949942221576364,0.0133368317834802,0.000329250250647485,"Ventricular_Cardiomyocytes",0.00949942221576364,"Negative"
"51567","IGF1R",0.00948599553923987,0.026398123792092,0.00100912368031421,"Ventricular_Cardiomyocytes",0.00948599553923987,"Positive"
"51575","LMBR1",-0.00945380863182294,9.61253377462327e-05,4.18518537731769e-08,"Ventricular_Cardiomyocytes",0.00945380863182294,"Negative"
"51577","MSS51",-0.0094445943208023,0.0448129125232701,0.00256195970050576,"Ventricular_Cardiomyocytes",0.0094445943208023,"Negative"
"51582","KCNIP2",0.00939163566927149,0.085090652302822,0.00777997082183586,"Ventricular_Cardiomyocytes",0.00939163566927149,"Positive"
"51587","PPARA",-0.0093556301213916,0.00297553828504348,2.6766680995379e-05,"Ventricular_Cardiomyocytes",0.0093556301213916,"Negative"
"51598","COBLL1",-0.00928345999766931,0.00505204297884224,6.0017841280063e-05,"Ventricular_Cardiomyocytes",0.00928345999766931,"Negative"
"51602","CNKSR3",0.00927965081821554,0.0187215025445845,0.000579747648829435,"Ventricular_Cardiomyocytes",0.00927965081821554,"Positive"
"51604","DUSP19",0.00926575323837029,0.0847756939956925,0.00772164541270414,"Ventricular_Cardiomyocytes",0.00926575323837029,"Positive"
"51610","MYO19",-0.00922722027783409,0.00214232928763163,1.08198448870284e-05,"Ventricular_Cardiomyocytes",0.00922722027783409,"Negative"
"51612","ROR2",0.00921876459069904,0.0971646640728183,0.00984734130296248,"Ventricular_Cardiomyocytes",0.00921876459069904,"Positive"
"51613","ULK4",0.00920530446978804,0.0932186038969911,0.00925238023441882,"Ventricular_Cardiomyocytes",0.00920530446978804,"Positive"
"51616","DIP2A",-0.00919221487314273,0.000879770172480355,1.1504830979256e-06,"Ventricular_Cardiomyocytes",0.00919221487314273,"Negative"
"51618","DNAJB1",0.00917123068160131,0.0651127700978676,0.00478154780696193,"Ventricular_Cardiomyocytes",0.00917123068160131,"Positive"
"51624","PLAGL1",-0.00914916887993156,0.0111773056972223,0.000238328978275245,"Ventricular_Cardiomyocytes",0.00914916887993156,"Negative"
"51625","EGLN3",0.00914398082250983,0.093065040060684,0.0091979119182233,"Ventricular_Cardiomyocytes",0.00914398082250983,"Positive"
"51626","CNTLN",-0.00914264123332998,0.0879430460797488,0.00830879528008772,"Ventricular_Cardiomyocytes",0.00914264123332998,"Negative"
"51629","ATP10B",0.00911453725790389,0.0946676445587296,0.00946346708058356,"Ventricular_Cardiomyocytes",0.00911453725790389,"Positive"
"51632","GPR108",-0.00909070124804116,0.0822133935705317,0.00730551954760394,"Ventricular_Cardiomyocytes",0.00909070124804116,"Negative"
"51633","GUK1",0.00908743738340415,0.0994289830364146,0.0102164925098371,"Ventricular_Cardiomyocytes",0.00908743738340415,"Positive"
"51637","SLC2A9",0.0090694446311274,0.095477896349079,0.00961928997525987,"Ventricular_Cardiomyocytes",0.0090694446311274,"Positive"
"51645","NECTIN3",-0.00901085066356429,0.00244277652312126,1.78677488629559e-05,"Ventricular_Cardiomyocytes",0.00901085066356429,"Negative"
"51655","NDRG2",-0.00894701372907147,0.0152809871672916,0.000422595989898738,"Ventricular_Cardiomyocytes",0.00894701372907147,"Negative"
"51675","CFAP61",0.00885572988811589,0.056271438632561,0.00374375038088466,"Ventricular_Cardiomyocytes",0.00885572988811589,"Positive"
"51680","ENAM",0.00883422515321075,0.0577326391903566,0.00388604406950066,"Ventricular_Cardiomyocytes",0.00883422515321075,"Positive"
"51683","RETREG1",0.00882017260573041,0.0143810631604571,0.000373884004132242,"Ventricular_Cardiomyocytes",0.00882017260573041,"Positive"
"51684","SSX2IP",-0.00881918565142018,0.04353827198925,0.00243939073850934,"Ventricular_Cardiomyocytes",0.00881918565142018,"Negative"
"51692","ACTN4",0.00878422853389932,0.0706311897060637,0.00560869547369897,"Ventricular_Cardiomyocytes",0.00878422853389932,"Positive"
"51693","SVIL",0.00878218357257583,0.00221944949642408,1.33555950575155e-05,"Ventricular_Cardiomyocytes",0.00878218357257583,"Positive"
"51704","CDC42EP4",0.00871123852120109,0.0998561014520784,0.0104079670558971,"Ventricular_Cardiomyocytes",0.00871123852120109,"Positive"
"51709","NEMP2",-0.00869226484330913,0.0666238100780319,0.00497819421939982,"Ventricular_Cardiomyocytes",0.00869226484330913,"Negative"
"51710","PHTF1",-0.00868831045105502,0.00010111229025097,6.16323608287001e-08,"Ventricular_Cardiomyocytes",0.00868831045105502,"Negative"
"51723","MBP",0.00863763166367546,0.0757251579039499,0.00641289721252021,"Ventricular_Cardiomyocytes",0.00863763166367546,"Positive"
"51726","TRIM2",-0.00862268429172251,0.00166875345810571,7.12024725245384e-06,"Ventricular_Cardiomyocytes",0.00862268429172251,"Negative"
"51728","MRFAP1",0.00862084530813675,0.0389132524037036,0.00201614291015357,"Ventricular_Cardiomyocytes",0.00862084530813675,"Positive"
"51729","TCF24",0.00860878273329338,0.0926376507784843,0.00912340500091133,"Ventricular_Cardiomyocytes",0.00860878273329338,"Positive"
"51732","FASTKD1",-0.00860114356666004,0.00841731877776773,0.000140728422616806,"Ventricular_Cardiomyocytes",0.00860114356666004,"Negative"
"51733","CCDC93",-0.00860100677093403,0.0232513431184718,0.000808163826258971,"Ventricular_Cardiomyocytes",0.00860100677093403,"Negative"
"51734","SNX24",-0.008589676398421,9.77549496716031e-05,5.10736414167205e-08,"Ventricular_Cardiomyocytes",0.008589676398421,"Negative"
"51735","RAN",0.00858347655321141,0.0463933519183543,0.00273496162040455,"Ventricular_Cardiomyocytes",0.00858347655321141,"Positive"
"51741","NCKAP5L",-0.00857400819317676,0.00938880671099027,0.000175590134416945,"Ventricular_Cardiomyocytes",0.00857400819317676,"Negative"
"51743","PRICKLE1",-0.00856804860045354,0.0680203081436999,0.00519451499843476,"Ventricular_Cardiomyocytes",0.00856804860045354,"Negative"
"51746","RUBCN",0.00855451971893886,0.0372953669699361,0.00185112845462065,"Ventricular_Cardiomyocytes",0.00855451971893886,"Positive"
"51753","DNAH12",0.00851472428049317,0.0867595714903758,0.00811323328121565,"Ventricular_Cardiomyocytes",0.00851472428049317,"Positive"
"51756","MYH10",-0.00849940948485454,0.000974193311397813,1.94469906762702e-06,"Ventricular_Cardiomyocytes",0.00849940948485454,"Negative"
"51760","GGT7",-0.00847967451746341,0.0134091687914787,0.000333301299636506,"Ventricular_Cardiomyocytes",0.00847967451746341,"Negative"
"51762","NBPF15",-0.00846292805938259,0.0891235290818613,0.00849431260236829,"Ventricular_Cardiomyocytes",0.00846292805938259,"Negative"
"51765","RTKN",-0.00844417061880808,0.00836836588632317,0.000138307670320183,"Ventricular_Cardiomyocytes",0.00844417061880808,"Negative"
"51767","SRF",0.00842751792070412,0.0845572871601759,0.00768702610547053,"Ventricular_Cardiomyocytes",0.00842751792070412,"Positive"
"51768","RAB9B",0.00842403602191986,0.0393219136433051,0.00207155675323925,"Ventricular_Cardiomyocytes",0.00842403602191986,"Positive"
"51769","ACOT7",0.00842294426586155,0.0711197685953601,0.00572228023181059,"Ventricular_Cardiomyocytes",0.00842294426586155,"Positive"
"51780","AKAP13",0.00839172429250816,0.00388327565482886,3.88868600056878e-05,"Ventricular_Cardiomyocytes",0.00839172429250816,"Positive"
"51789","RPS19BP1",0.00835972431272572,0.0539811289870896,0.00349250947730821,"Ventricular_Cardiomyocytes",0.00835972431272572,"Positive"
"51793","DENND2B",-0.00833834505182609,0.007995037108382,0.00012641004767921,"Ventricular_Cardiomyocytes",0.00833834505182609,"Negative"
"51796","KCNJ5",-0.0083185788134184,0.0739097531458845,0.00606260775543566,"Ventricular_Cardiomyocytes",0.0083185788134184,"Negative"
"51805","CSTB",0.00826247250008703,0.056271438632561,0.00373295425857113,"Ventricular_Cardiomyocytes",0.00826247250008703,"Positive"
"51813","CHAF1A",0.00822853232283544,0.0679783854720802,0.00516763588620045,"Ventricular_Cardiomyocytes",0.00822853232283544,"Positive"
"51815","CA2",-0.00821841271751127,0.0307043292516543,0.00132346246774372,"Ventricular_Cardiomyocytes",0.00821841271751127,"Negative"
"51816","STPG2",0.00821317784151224,0.023193174933092,0.000799764652865242,"Ventricular_Cardiomyocytes",0.00821317784151224,"Positive"
"51817","BCOR",0.00821052220978359,0.0762840520910097,0.00652971292280238,"Ventricular_Cardiomyocytes",0.00821052220978359,"Positive"
"51819","UBAC1",-0.0081977182014249,0.0591919371990537,0.00404182953574883,"Ventricular_Cardiomyocytes",0.0081977182014249,"Negative"
"51820","FBN2",-0.00819335154920787,0.0950996103548743,0.00953149177276735,"Ventricular_Cardiomyocytes",0.00819335154920787,"Negative"
"51825","CNBD1",0.0081299246011652,0.0739097531458845,0.00605090653235127,"Ventricular_Cardiomyocytes",0.0081299246011652,"Positive"
"51827","BARD1",-0.0081280623714945,0.0659810902332951,0.00489134693620457,"Ventricular_Cardiomyocytes",0.0081280623714945,"Negative"
"51828","GABRB1",-0.00812630930880152,0.0624716923668401,0.00447435726459677,"Ventricular_Cardiomyocytes",0.00812630930880152,"Negative"
"51833","CCNJL",-0.00811656917745004,0.0896450990906064,0.00859716120497381,"Ventricular_Cardiomyocytes",0.00811656917745004,"Negative"
"51843","PPP1R3A",-0.00808046007724071,0.0663697710043046,0.00494710240157478,"Ventricular_Cardiomyocytes",0.00808046007724071,"Negative"
"51857","PGM1",-0.00802550941310041,0.00198745971974454,9.86461198410299e-06,"Ventricular_Cardiomyocytes",0.00802550941310041,"Negative"
"51858","MYOT",0.00802098568125963,0.0909742016288423,0.00881837661367098,"Ventricular_Cardiomyocytes",0.00802098568125963,"Positive"
"51859","DOCK6",0.00801686612977666,0.0772429301344397,0.0066588732874517,"Ventricular_Cardiomyocytes",0.00801686612977666,"Positive"
"51860","GPRIN3",-0.00801549129845765,0.0313120310325831,0.00135783624644953,"Ventricular_Cardiomyocytes",0.00801549129845765,"Negative"
"51861","MSL1",-0.00800986912662792,0.00828608760574184,0.000134205180657261,"Ventricular_Cardiomyocytes",0.00800986912662792,"Negative"
"51863","ZFAND5",0.00800320956814984,0.0214545603998867,0.000704316376763959,"Ventricular_Cardiomyocytes",0.00800320956814984,"Positive"
"51869","SREBF2",-0.00799077363963978,0.00670767972264119,9.46224412284807e-05,"Ventricular_Cardiomyocytes",0.00799077363963978,"Negative"
"51870","BMT2",-0.0079896098427523,0.00168285650736365,7.47350068578425e-06,"Ventricular_Cardiomyocytes",0.0079896098427523,"Negative"
"51874","HEATR3",-0.00797547525139767,0.0595149643561062,0.00408375060193414,"Ventricular_Cardiomyocytes",0.00797547525139767,"Negative"
"51877","METTL17",-0.00797081943748619,0.0154516578751473,0.000434941313797256,"Ventricular_Cardiomyocytes",0.00797081943748619,"Negative"
