file							nfrag		tsse
ENCSR803QTN_pre_trimmed_tsse_v_nfrags.png		2000		5
ENCSR862IWS_pre_trimmed_tsse_v_nfrags.png		2000		5
ENCSR878VJS_pre_trimmed_tsse_v_nfrags.png		2000		5
ENCSR886PUY_pre_trimmed_tsse_v_nfrags.png		2000		5
ENCSR895LPX_pre_trimmed_tsse_v_nfrags.png		1500		5
ENCSR912XZH_pre_trimmed_tsse_v_nfrags.png		2000		5
ENCSR913OAS_pre_trimmed_tsse_v_nfrags.png		2000		5
ENCSR918VTH_pre_trimmed_tsse_v_nfrags.png		2000		5
ENCSR951AID_pre_trimmed_tsse_v_nfrags.png		1500		5
ENCSR958FFE_pre_trimmed_tsse_v_nfrags.png		2000		5
ENCSR960IDI_pre_trimmed_tsse_v_nfrags.png		2000		5
ENCSR987PQH_pre_trimmed_tsse_v_nfrags.png		2000		5
Fetal-heart-8wk_pre_trimmed_tsse_v_nfrags.png		2000		3
Fetal-LRV-14wk_pre_trimmed_tsse_v_nfrags.png		2000		3
Fetal-LRV-1_pre_trimmed_tsse_v_nfrags.png		1500		3
Fetal-LRV-2_pre_trimmed_tsse_v_nfrags.png		1500		3
Fetal-LV-1_pre_trimmed_tsse_v_nfrags.png		1500		3
Fetal-LV-2_pre_trimmed_tsse_v_nfrags.png		1500		3
Fetal-OFT-14wk_pre_trimmed_tsse_v_nfrags.png		2000		3		
Fetal-OFT-1_pre_trimmed_tsse_v_nfrags.png		2000		3
Fetal-OFT-2_pre_trimmed_tsse_v_nfrags.png		2000		3
Fetal-wholeHeart-10wk_pre_trimmed_tsse_v_nfrags.png	2000		3
GSM5495102_F6_v2_pre_trimmed_tsse_v_nfrags.png		2000		5
GSM5495103_F8_v2_pre_trimmed_tsse_v_nfrags.png		2000		5
GSM5495104_F19_v2_pre_trimmed_tsse_v_nfrags.png		2000		5
HCAHeart9508627_HCAHeart9508819_pre_trimmed_tsse_v_nfrags.png	2000	5
HCAHeart9508629_HCAHeart9508821_pre_trimmed_tsse_v_nfrags.png	2000	5
HCAHeart9845431_HCAHeart9917173_pre_trimmed_tsse_v_nfrags.png	2000	4
HCAHeartST10773165_HCAHeartST10781062_pre_trimmed_tsse_v_nfrags.png	5000	5
HCAHeartST10773166_HCAHeartST10781063_pre_trimmed_tsse_v_nfrags.png	3000	5
HCAHeartST11064574_HCAHeartST11023239_pre_trimmed_tsse_v_nfrags.png	5000	5
HCAHeartST11064575_HCAHeartST11023240_pre_trimmed_tsse_v_nfrags.png	3000	5
K1485-run-1_pre_trimmed_tsse_v_nfrags.png	1500	5
K1485-run-2_pre_trimmed_tsse_v_nfrags.png	1500	5
K1488-run-1_pre_trimmed_tsse_v_nfrags.png	1500	5
K1488-run-2_pre_trimmed_tsse_v_nfrags.png	1500	5
K1584-run-1_pre_trimmed_tsse_v_nfrags.png	1500	5
K1584-run-2_pre_trimmed_tsse_v_nfrags.png	1500	5
K1647-run-1_pre_trimmed_tsse_v_nfrags.png	1500	5
K1647-run-2_pre_trimmed_tsse_v_nfrags.png	1500	5
K1727-LV-1_pre_trimmed_tsse_v_nfrags.png	1500	5
K1727-LV-2_pre_trimmed_tsse_v_nfrags.png	1500	5
NDRI15755_10k_pre_trimmed_tsse_v_nfrags.png	1500	5
NDRI15755_5k_pre_trimmed_tsse_v_nfrags.png	1500	5
